row,col,g,b
1,1,0.10820468194596296,-70.821984866435884
2,1,-0.0041023409730056009,35.460992433217946
3,1,-0.0041023409729573444,35.460992433217925
4,1,-0.004736975330110256,40.946827054099302
5,1,0.009473950660240647,-81.893654108198604
6,1,0.002368487665023406,-20.473413527049637
1,2,-0.0041023409729778349,35.460992433217932
2,2,0.10820468194596608,-70.821984866435884
3,2,-0.0041023409729882372,35.460992433217939
4,2,0.0023684876650509729,-20.473413527049647
5,2,-0.0047369753301181794,40.946827054099295
6,2,0.009473950660238142,-81.893654108198604
1,3,-0.0041023409729780049,35.460992433217939
2,3,-0.0041023409729830365,35.460992433217939
3,3,0.10820468194596106,-70.821984866435884
4,3,0.0094739506602275533,-81.893654108198604
5,3,0.0023684876650581065,-20.473413527049644
6,3,-0.0047369753301200546,40.946827054099309
1,4,-0.0071054629951693496,61.420240581148974
3,4,0.0071054629951693496,-61.420240581148974
4,4,7439.6638757539913,-8069.9576634341847
5,4,-2289.9167448964968,1386.7101160362765
6,4,-1641.0282963790887,1371.4763405660894
7,4,-7194.1057080280807,7508.4447530288689
8,4,2205.7447241781947,-1275.7208615183806
9,4,1593.0381456926459,-1282.5107164586884
12,4,3.3675698388056614e-14,3.2330065106182896e-13
15,4,3.7996937070655779e-35,-7.3969810094854645e-36
16,4,-1.1185985691578058e-10,-8.940509450377153e-11
17,4,-6.7602011479960043e-11,7.9713441794448124e-11
18,4,-2.0314293602463749e-10,8.7918563533275867e-11
19,4,-1.3523909888758102e-12,6.4970587823074006e-14
21,4,-245.54586070315909,455.12993310582175
22,4,84.17202071875964,-110.98925451824773
23,4,47.9901506871104,-88.96562410717253
24,4,-1.8247606022136086e-13,2.1373043239962258e-13
25,4,1.444431108716251e-10,-2.5785932501116706e-10
26,4,-4.2439043209294321e-13,4.3460057434767389e-13
31,4,2.9194594101275309e-35,2.0762907222173283e-35
32,4,6.3359454879451372e-15,2.0169057076716456e-13
1,5,0.0071054629951774568,-61.420240581148974
2,5,-0.0071054629952042167,61.420240581148995
4,5,-2289.9167448954186,1386.7101160370205
5,5,7783.9796875016764,-8001.2111347019854
6,5,-2289.9167448966555,1386.7101160365162
7,5,2205.7447241781979,-1275.7208615183865
8,5,-7516.477247374758,7429.2125625219405
9,5,2205.7447241782284,-1275.7208615183822
12,5,7.3221631588439855e-14,-1.0318758473808491e-13
15,5,3.4522223920369901e-35,-6.6429652792581367e-36
16,5,1.5855215451449815e-10,3.8649602908938494e-10
17,5,7.3504213326925508e-11,8.9069855324642117e-12
18,5,2.4376376629779377e-10,-1.0496207209065296e-10
19,5,2.7336850915151984e-13,5.4095260242116333e-13
21,5,84.172020719355274,-110.98925451825725
22,5,-267.49013310377524,465.61559488028172
23,5,84.172020718679818,-110.98925451863369
24,5,1.082727741360392e-13,-1.5610766471040935e-14
25,5,2.6404833618879075e-11,1.1855084055171919e-10
26,5,5.7656157638466856e-13,-3.5811484466544654e-13
31,5,2.6472803787090638e-35,1.8913679356562581e-35
32,5,9.3947828930779714e-14,7.2770514273944862e-15
2,6,0.0071054629951651368,-61.420240581148974
3,6,-0.0071054629951693366,61.420240581148974
4,6,-1641.0282963789034,1371.4763405659708
5,6,-2289.9167448963003,1386.7101160367929
6,6,7439.66387575306,-8069.9576634345804
7,6,1593.038145692502,-1282.5107164587871
8,6,2205.7447241781933,-1275.7208615183772
9,6,-7194.1057080280962,7508.444753028888
12,6,4.2983604629030515e-14,-2.2792402932852361e-13
15,6,2.6482171516972639e-35,-5.4181138321640524e-36
16,6,7.6748542886329796e-11,-6.2961722338785772e-11
17,6,1.838173396103107e-11,-4.246085743655479e-11
18,6,2.2827858898967978e-11,-1.2954112849463722e-11
19,6,-1.576496485375553e-12,-4.3303274344639068e-13
21,6,47.990150687350265,-88.965624107114735
22,6,84.172020719166042,-110.98925451850866
23,6,-245.5458607034019,455.12993310603082
24,6,1.6840074956447403e-13,-1.08876395854965e-13
25,6,-1.3597598671394029e-10,-1.4214495091303125e-10
26,6,5.1183408794496453e-14,-1.0238514759849616e-13
31,6,2.0523528823197347e-35,1.430324207622998e-35
32,6,2.027383946422748e-13,3.1827989047154272e-14
4,7,-7194.1057080280825,7508.4447530288699
