bus_id,phase,scenario,p_pu,q_pu
32,a,base,-1.5e-5,-4.93026157768295e-6
33,a,base,-1.5e-5,-4.93026157768295e-6
34,a,base,-1.5e-5,-4.93026157768295e-6
35,a,base,-1.5e-5,-4.93026157768295e-6
36,a,base,-1.5e-5,-4.93026157768295e-6
37,a,base,-1.5e-5,-4.93026157768295e-6
38,a,base,-1.5e-5,-4.93026157768295e-6
39,a,base,-1.5e-5,-4.93026157768295e-6
40,a,base,-1.5e-5,-4.93026157768295e-6
41,a,base,-1.5e-5,-4.93026157768295e-6
42,a,base,-1.5e-5,-4.93026157768295e-6
43,a,base,-1.5e-5,-4.93026157768295e-6
44,a,base,-1.5e-5,-4.93026157768295e-6
45,a,base,-1.5e-5,-4.93026157768295e-6
46,a,base,-1.5e-5,-4.93026157768295e-6
47,a,base,-1.5e-5,-4.93026157768295e-6
48,a,base,-1.5e-5,-4.93026157768295e-6
49,a,base,-1.5e-5,-4.93026157768295e-6
50,a,base,-1.5e-5,-4.93026157768295e-6
51,a,base,-1.5e-5,-4.93026157768295e-6
52,a,base,-1.5e-5,-4.93026157768295e-6
53,a,base,-1.5e-5,-4.93026157768295e-6
54,a,base,-1.5e-5,-4.93026157768295e-6
55,a,base,-1.5e-5,-4.93026157768295e-6
56,a,base,-1.5e-5,-4.93026157768295e-6
57,a,base,-1.5e-5,-4.93026157768295e-6
58,a,base,-1.5e-5,-4.93026157768295e-6
59,a,base,-1.5e-5,-4.93026157768295e-6
60,a,base,-1.5e-5,-4.93026157768295e-6
61,a,base,-1.5e-5,-4.93026157768295e-6
62,a,base,-1.5e-5,-4.93026157768295e-6
63,a,base,-1.5e-5,-4.93026157768295e-6
64,a,base,-1.5e-5,-4.93026157768295e-6
65,a,base,-1.5e-5,-4.93026157768295e-6
66,a,base,-1.5e-5,-4.93026157768295e-6
67,a,base,-1.5e-5,-4.93026157768295e-6
68,a,base,-1.5e-5,-4.93026157768295e-6
69,a,base,-1.5e-5,-4.93026157768295e-6
70,a,base,-1.5e-5,-4.93026157768295e-6
71,a,base,-1.5e-5,-4.93026157768295e-6
72,a,base,-1.5e-5,-4.93026157768295e-6
73,a,base,-1.5e-5,-4.93026157768295e-6
74,a,base,-1.5e-5,-4.93026157768295e-6
75,a,base,-1.5e-5,-4.93026157768295e-6
76,a,base,-1.5e-5,-4.93026157768295e-6
77,a,base,-1.5e-5,-4.93026157768295e-6
78,a,base,-1.5e-5,-4.93026157768295e-6
79,a,base,-1.5e-5,-4.93026157768295e-6
80,a,base,-1.5e-5,-4.93026157768295e-6
81,a,base,-1.5e-5,-4.93026157768295e-6
82,a,base,-1.5e-5,-4.93026157768295e-6
83,a,base,-1.5e-5,-4.93026157768295e-6
84,a,base,-1.5e-5,-4.93026157768295e-6
85,a,base,-1.5e-5,-4.93026157768295e-6
86,a,base,-1.5e-5,-4.93026157768295e-6
87,a,base,-1.5e-5,-4.93026157768295e-6
88,a,base,-1.5e-5,-4.93026157768295e-6
89,a,base,-1.5e-5,-4.93026157768295e-6
90,a,base,-1.5e-5,-4.93026157768295e-6
91,a,base,-1.5e-5,-4.93026157768295e-6
92,a,base,-1.5e-5,-4.93026157768295e-6
93,a,base,-1.5e-5,-4.93026157768295e-6
94,a,base,-1.5e-5,-4.93026157768295e-6
95,a,base,-1.5e-5,-4.93026157768295e-6
96,a,base,-1.5e-5,-4.93026157768295e-6
97,a,base,-1.5e-5,-4.93026157768295e-6
98,a,base,-1.5e-5,-4.93026157768295e-6
99,a,base,-1.5e-5,-4.93026157768295e-6
100,a,base,-1.5e-5,-4.93026157768295e-6
101,a,base,-1.5e-5,-4.93026157768295e-6
102,a,base,-1.5e-5,-4.93026157768295e-6
103,a,base,-1.5e-5,-4.93026157768295e-6
104,a,base,-1.5e-5,-4.93026157768295e-6
105,a,base,-1.5e-5,-4.93026157768295e-6
106,a,base,-1.5e-5,-4.93026157768295e-6
107,a,base,-1.5e-5,-4.93026157768295e-6
108,a,base,-1.5e-5,-4.93026157768295e-6
109,a,base,-1.5e-5,-4.93026157768295e-6
110,a,base,-1.5e-5,-4.93026157768295e-6
111,a,base,-1.5e-5,-4.93026157768295e-6
112,a,base,-1.5e-5,-4.93026157768295e-6
113,a,base,-1.5e-5,-4.93026157768295e-6
114,a,base,-1.5e-5,-4.93026157768295e-6
115,a,base,-1.5e-5,-4.93026157768295e-6
116,a,base,-1.5e-5,-4.93026157768295e-6
117,a,base,-1.5e-5,-4.93026157768295e-6
118,a,base,-1.5e-5,-4.93026157768295e-6
119,a,base,-1.5e-5,-4.93026157768295e-6
120,a,base,-1.5e-5,-4.93026157768295e-6
121,a,base,-1.5e-5,-4.93026157768295e-6
122,a,base,-1.5e-5,-4.93026157768295e-6
123,a,base,-1.5e-5,-4.93026157768295e-6
124,a,base,-1.5e-5,-4.93026157768295e-6
125,a,base,-1.5e-5,-4.93026157768295e-6
126,a,base,-1.5e-5,-4.93026157768295e-6
127,a,base,-1.5e-5,-4.93026157768295e-6
128,a,base,-1.5e-5,-4.93026157768295e-6
129,a,base,-1.5e-5,-4.93026157768295e-6
130,a,base,-1.5e-5,-4.93026157768295e-6
131,a,base,-1.5e-5,-4.93026157768295e-6
132,a,base,-1.5e-5,-4.93026157768295e-6
133,a,base,-1.5e-5,-4.93026157768295e-6
134,a,base,-1.5e-5,-4.93026157768295e-6
135,a,base,-1.5e-5,-4.93026157768295e-6
136,a,base,-1.5e-5,-4.93026157768295e-6
137,a,base,-1.5e-5,-4.93026157768295e-6
138,a,base,-1.5e-5,-4.93026157768295e-6
139,a,base,-1.5e-5,-4.93026157768295e-6
140,a,base,-1.5e-5,-4.93026157768295e-6
141,a,base,-1.5e-5,-4.93026157768295e-6
142,a,base,-1.5e-5,-4.93026157768295e-6
143,a,base,-1.5e-5,-4.93026157768295e-6
144,a,base,-1.5e-5,-4.93026157768295e-6
145,a,base,-1.5e-5,-4.93026157768295e-6
146,a,base,-1.5e-5,-4.93026157768295e-6
147,a,base,-1.5e-5,-4.93026157768295e-6
148,a,base,-1.5e-5,-4.93026157768295e-6
149,a,base,-1.5e-5,-4.93026157768295e-6
150,a,base,-1.5e-5,-4.93026157768295e-6
151,a,base,-1.5e-5,-4.93026157768295e-6
152,a,base,-1.5e-5,-4.93026157768295e-6
153,a,base,-1.5e-5,-4.93026157768295e-6
154,a,base,-1.5e-5,-4.93026157768295e-6
155,a,base,-1.5e-5,-4.93026157768295e-6
156,a,base,-1.5e-5,-4.93026157768295e-6
157,a,base,-1.5e-5,-4.93026157768295e-6
158,a,base,-1.5e-5,-4.93026157768295e-6
159,a,base,-1.5e-5,-4.93026157768295e-6
160,a,base,-1.5e-5,-4.93026157768295e-6
161,a,base,-1.5e-5,-4.93026157768295e-6
162,a,base,-1.5e-5,-4.93026157768295e-6
163,a,base,-1.5e-5,-4.93026157768295e-6
164,a,base,-1.5e-5,-4.93026157768295e-6
165,a,base,-1.5e-5,-4.93026157768295e-6
166,a,base,-1.5e-5,-4.93026157768295e-6
167,a,base,-1.5e-5,-4.93026157768295e-6
168,a,base,-1.5e-5,-4.93026157768295e-6
169,a,base,-1.5e-5,-4.93026157768295e-6
170,a,base,-1.5e-5,-4.93026157768295e-6
171,a,base,-1.5e-5,-4.93026157768295e-6
172,a,base,-1.5e-5,-4.93026157768295e-6
173,a,base,-1.5e-5,-4.93026157768295e-6
174,a,base,-1.5e-5,-4.93026157768295e-6
175,a,base,-1.5e-5,-4.93026157768295e-6
176,a,base,-1.5e-5,-4.93026157768295e-6
177,a,base,-1.5e-5,-4.93026157768295e-6
