bus_id,phases,base_kv,type
1,a,77.94228634059948,slack
2,a,6.92820323027551,pq
3,a,6.92820323027551,pq
4,a,77.94228634059948,pq
5,a,6.92820323027551,pq
6,a,6.92820323027551,pq
7,a,6.92820323027551,pq
8,a,6.92820323027551,pq
9,a,6.92820323027551,pq
10,a,6.92820323027551,pq
11,a,6.92820323027551,pq
12,a,6.92820323027551,pq
13,a,6.92820323027551,pq
14,a,6.92820323027551,pq
15,a,6.92820323027551,pq
16,a,6.92820323027551,pq
17,a,6.92820323027551,pq
18,a,6.92820323027551,pq
19,a,6.92820323027551,pq
20,a,6.92820323027551,pq
21,a,6.92820323027551,pq
22,a,6.92820323027551,pq
23,a,6.92820323027551,pq
24,a,6.92820323027551,pq
25,a,6.92820323027551,pq
26,a,6.92820323027551,pq
27,a,6.92820323027551,pq
28,a,6.92820323027551,pq
29,a,6.92820323027551,pq
30,a,6.92820323027551,pq
31,a,6.92820323027551,pq
32,a,6.92820323027551,pq
33,a,6.92820323027551,pq
34,a,6.92820323027551,pq
35,a,6.92820323027551,pq
36,a,6.92820323027551,pq
37,a,6.92820323027551,pq
38,a,6.92820323027551,pq
39,a,6.92820323027551,pq
40,a,6.92820323027551,pq
41,a,6.92820323027551,pq
42,a,6.92820323027551,pq
43,a,6.92820323027551,pq
44,a,6.92820323027551,pq
45,a,6.92820323027551,pq
46,a,6.92820323027551,pq
47,a,6.92820323027551,pq
48,a,6.92820323027551,pq
49,a,6.92820323027551,pq
50,a,6.92820323027551,pq
51,a,6.92820323027551,pq
52,a,6.92820323027551,pq
53,a,6.92820323027551,pq
54,a,6.92820323027551,pq
55,a,6.92820323027551,pq
56,a,6.92820323027551,pq
57,a,6.92820323027551,pq
58,a,6.92820323027551,pq
59,a,6.92820323027551,pq
60,a,6.92820323027551,pq
61,a,6.92820323027551,pq
62,a,6.92820323027551,pq
63,a,6.92820323027551,pq
64,a,6.92820323027551,pq
65,a,6.92820323027551,pq
66,a,6.92820323027551,pq
67,a,6.92820323027551,pq
68,a,6.92820323027551,pq
69,a,6.92820323027551,pq
70,a,6.92820323027551,pq
71,a,6.92820323027551,pq
72,a,6.92820323027551,pq
73,a,6.92820323027551,pq
74,a,6.92820323027551,pq
75,a,6.92820323027551,pq
76,a,6.92820323027551,pq
77,a,6.92820323027551,pq
78,a,6.92820323027551,pq
79,a,6.92820323027551,pq
80,a,6.92820323027551,pq
81,a,6.92820323027551,pq
82,a,6.92820323027551,pq
83,a,6.92820323027551,pq
84,a,6.92820323027551,pq
85,a,6.92820323027551,pq
86,a,6.92820323027551,pq
87,a,6.92820323027551,pq
88,a,6.92820323027551,pq
89,a,6.92820323027551,pq
90,a,6.92820323027551,pq
91,a,6.92820323027551,pq
92,a,6.92820323027551,pq
93,a,6.92820323027551,pq
94,a,6.92820323027551,pq
95,a,6.92820323027551,pq
96,a,6.92820323027551,pq
97,a,6.92820323027551,pq
98,a,6.92820323027551,pq
99,a,6.92820323027551,pq
100,a,6.92820323027551,pq
101,a,6.92820323027551,pq
102,a,6.92820323027551,pq
103,a,6.92820323027551,pq
104,a,6.92820323027551,pq
105,a,6.92820323027551,pq
106,a,6.92820323027551,pq
107,a,6.92820323027551,pq
108,a,6.92820323027551,pq
109,a,6.92820323027551,pq
110,a,6.92820323027551,pq
111,a,6.92820323027551,pq
112,a,6.92820323027551,pq
113,a,6.92820323027551,pq
114,a,6.92820323027551,pq
115,a,6.92820323027551,pq
116,a,6.92820323027551,pq
117,a,6.92820323027551,pq
118,a,6.92820323027551,pq
119,a,6.92820323027551,pq
120,a,6.92820323027551,pq
121,a,6.92820323027551,pq
122,a,6.92820323027551,pq
123,a,6.92820323027551,pq
124,a,6.92820323027551,pq
125,a,6.92820323027551,pq
126,a,6.92820323027551,pq
127,a,6.92820323027551,pq
128,a,6.92820323027551,pq
129,a,6.92820323027551,pq
130,a,6.92820323027551,pq
131,a,6.92820323027551,pq
132,a,6.92820323027551,pq
133,a,6.92820323027551,pq
134,a,6.92820323027551,pq
135,a,6.92820323027551,pq
136,a,6.92820323027551,pq
137,a,6.92820323027551,pq
138,a,6.92820323027551,pq
139,a,6.92820323027551,pq
140,a,6.92820323027551,pq
141,a,6.92820323027551,pq
142,a,6.92820323027551,pq
143,a,6.92820323027551,pq
144,a,6.92820323027551,pq
145,a,6.92820323027551,pq
146,a,6.92820323027551,pq
147,a,6.92820323027551,pq
148,a,6.92820323027551,pq
149,a,6.92820323027551,pq
150,a,6.92820323027551,pq
151,a,6.92820323027551,pq
152,a,6.92820323027551,pq
153,a,6.92820323027551,pq
154,a,6.92820323027551,pq
155,a,6.92820323027551,pq
156,a,6.92820323027551,pq
157,a,6.92820323027551,pq
158,a,6.92820323027551,pq
159,a,6.92820323027551,pq
160,a,6.92820323027551,pq
161,a,6.92820323027551,pq
162,a,6.92820323027551,pq
163,a,6.92820323027551,pq
164,a,6.92820323027551,pq
165,a,6.92820323027551,pq
166,a,6.92820323027551,pq
167,a,6.92820323027551,pq
168,a,6.92820323027551,pq
169,a,6.92820323027551,pq
170,a,6.92820323027551,pq
171,a,6.92820323027551,pq
172,a,6.92820323027551,pq
173,a,6.92820323027551,pq
174,a,6.92820323027551,pq
175,a,6.92820323027551,pq
176,a,6.92820323027551,pq
177,a,6.92820323027551,pq
178,a,6.92820323027551,pq
179,a,6.92820323027551,pq
180,a,6.92820323027551,pq
181,a,6.92820323027551,pq
182,a,6.92820323027551,pq
183,a,6.92820323027551,pq
184,a,6.92820323027551,pq
185,a,6.92820323027551,pq
186,a,6.92820323027551,pq
187,a,6.92820323027551,pq
188,a,6.92820323027551,pq
189,a,6.92820323027551,pq
190,a,6.92820323027551,pq
191,a,6.92820323027551,pq
192,a,6.92820323027551,pq
193,a,6.92820323027551,pq
194,a,6.92820323027551,pq
195,a,6.92820323027551,pq
196,a,6.92820323027551,pq
197,a,6.92820323027551,pq
198,a,6.92820323027551,pq
199,a,6.92820323027551,pq
200,a,6.92820323027551,pq
201,a,6.92820323027551,pq
202,a,6.92820323027551,pq
203,a,6.92820323027551,pq
204,a,6.92820323027551,pq
205,a,6.92820323027551,pq
206,a,6.92820323027551,pq
207,a,6.92820323027551,pq
208,a,6.92820323027551,pq
209,a,6.92820323027551,pq
210,a,6.92820323027551,pq
211,a,6.92820323027551,pq
212,a,6.92820323027551,pq
213,a,6.92820323027551,pq
214,a,6.92820323027551,pq
215,a,6.92820323027551,pq
216,a,6.92820323027551,pq
217,a,6.92820323027551,pq
218,a,6.92820323027551,pq
219,a,6.92820323027551,pq
220,a,6.92820323027551,pq
221,a,6.92820323027551,pq
222,a,6.92820323027551,pq
223,a,6.92820323027551,pq
224,a,6.92820323027551,pq
225,a,6.92820323027551,pq
226,a,6.92820323027551,pq
227,a,6.92820323027551,pq
228,a,6.92820323027551,pq
229,a,6.92820323027551,pq
230,a,6.92820323027551,pq
231,a,6.92820323027551,pq
232,a,6.92820323027551,pq
233,a,6.92820323027551,pq
234,a,6.92820323027551,pq
235,a,6.92820323027551,pq
236,a,6.92820323027551,pq
237,a,6.92820323027551,pq
238,a,6.92820323027551,pq
239,a,6.92820323027551,pq
240,a,6.92820323027551,pq
241,a,6.92820323027551,pq
242,a,6.92820323027551,pq
243,a,6.92820323027551,pq
244,a,6.92820323027551,pq
245,a,6.92820323027551,pq
246,a,6.92820323027551,pq
247,a,6.92820323027551,pq
248,a,6.92820323027551,pq
249,a,6.92820323027551,pq
250,a,6.92820323027551,pq
251,a,6.92820323027551,pq
252,a,6.92820323027551,pq
253,a,6.92820323027551,pq
254,a,6.92820323027551,pq
255,a,6.92820323027551,pq
256,a,6.92820323027551,pq
257,a,6.92820323027551,pq
258,a,6.92820323027551,pq
259,a,6.92820323027551,pq
260,a,6.92820323027551,pq
261,a,6.92820323027551,pq
262,a,6.92820323027551,pq
263,a,6.92820323027551,pq
264,a,6.92820323027551,pq
265,a,6.92820323027551,pq
266,a,6.92820323027551,pq
267,a,6.92820323027551,pq
268,a,6.92820323027551,pq
269,a,6.92820323027551,pq
270,a,6.92820323027551,pq
271,a,6.92820323027551,pq
272,a,6.92820323027551,pq
273,a,6.92820323027551,pq
274,a,6.92820323027551,pq
275,a,6.92820323027551,pq
276,a,6.92820323027551,pq
277,a,6.92820323027551,pq
278,a,6.92820323027551,pq
279,a,6.92820323027551,pq
280,a,6.92820323027551,pq
281,a,6.92820323027551,pq
282,a,6.92820323027551,pq
283,a,6.92820323027551,pq
284,a,6.92820323027551,pq
285,a,6.92820323027551,pq
286,a,6.92820323027551,pq
287,a,6.92820323027551,pq
288,a,6.92820323027551,pq
289,a,6.92820323027551,pq
290,a,6.92820323027551,pq
291,a,6.92820323027551,pq
292,a,6.92820323027551,pq
293,a,6.92820323027551,pq
294,a,6.92820323027551,pq
295,a,6.92820323027551,pq
296,a,6.92820323027551,pq
297,a,6.92820323027551,pq
298,a,6.92820323027551,pq
299,a,6.92820323027551,pq
300,a,6.92820323027551,pq
301,a,6.92820323027551,pq
302,a,6.92820323027551,pq
303,a,6.92820323027551,pq
304,a,6.92820323027551,pq
305,a,6.92820323027551,pq
306,a,6.92820323027551,pq
307,a,6.92820323027551,pq
308,a,6.92820323027551,pq
309,a,6.92820323027551,pq
310,a,6.92820323027551,pq
311,a,6.92820323027551,pq
312,a,6.92820323027551,pq
313,a,6.92820323027551,pq
314,a,6.92820323027551,pq
315,a,6.92820323027551,pq
316,a,6.92820323027551,pq
317,a,6.92820323027551,pq
318,a,6.92820323027551,pq
319,a,6.92820323027551,pq
320,a,6.92820323027551,pq
321,a,6.92820323027551,pq
322,a,6.92820323027551,pq
323,a,6.92820323027551,pq
324,a,6.92820323027551,pq
325,a,6.92820323027551,pq
326,a,6.92820323027551,pq
327,a,6.92820323027551,pq
328,a,6.92820323027551,pq
329,a,6.92820323027551,pq
330,a,6.92820323027551,pq
331,a,6.92820323027551,pq
332,a,6.92820323027551,pq
333,a,6.92820323027551,pq
334,a,6.92820323027551,pq
335,a,6.92820323027551,pq
336,a,6.92820323027551,pq
337,a,6.92820323027551,pq
338,a,6.92820323027551,pq
339,a,6.92820323027551,pq
340,a,6.92820323027551,pq
341,a,6.92820323027551,pq
342,a,6.92820323027551,pq
343,a,6.92820323027551,pq
344,a,6.92820323027551,pq
345,a,6.92820323027551,pq
346,a,6.92820323027551,pq
347,a,6.92820323027551,pq
348,a,6.92820323027551,pq
349,a,6.92820323027551,pq
350,a,6.92820323027551,pq
351,a,6.92820323027551,pq
352,a,6.92820323027551,pq
353,a,6.92820323027551,pq
354,a,6.92820323027551,pq
355,a,6.92820323027551,pq
356,a,6.92820323027551,pq
357,a,6.92820323027551,pq
358,a,6.92820323027551,pq
359,a,6.92820323027551,pq
360,a,6.92820323027551,pq
361,a,6.92820323027551,pq
362,a,6.92820323027551,pq
363,a,6.92820323027551,pq
364,a,6.92820323027551,pq
365,a,6.92820323027551,pq
366,a,6.92820323027551,pq
367,a,6.92820323027551,pq
368,a,6.92820323027551,pq
369,a,6.92820323027551,pq
370,a,6.92820323027551,pq
371,a,6.92820323027551,pq
372,a,6.92820323027551,pq
373,a,6.92820323027551,pq
374,a,6.92820323027551,pq
375,a,6.92820323027551,pq
376,a,6.92820323027551,pq
377,a,6.92820323027551,pq
378,a,6.92820323027551,pq
379,a,6.92820323027551,pq
380,a,6.92820323027551,pq
381,a,6.92820323027551,pq
382,a,6.92820323027551,pq
383,a,6.92820323027551,pq
384,a,6.92820323027551,pq
385,a,6.92820323027551,pq
386,a,6.92820323027551,pq
387,a,6.92820323027551,pq
388,a,6.92820323027551,pq
389,a,6.92820323027551,pq
390,a,6.92820323027551,pq
391,a,6.92820323027551,pq
392,a,6.92820323027551,pq
393,a,6.92820323027551,pq
394,a,6.92820323027551,pq
395,a,6.92820323027551,pq
396,a,6.92820323027551,pq
397,a,6.92820323027551,pq
398,a,6.92820323027551,pq
399,a,6.92820323027551,pq
400,a,6.92820323027551,pq
401,a,6.92820323027551,pq
402,a,6.92820323027551,pq
403,a,6.92820323027551,pq
404,a,6.92820323027551,pq
405,a,6.92820323027551,pq
406,a,6.92820323027551,pq
407,a,6.92820323027551,pq
408,a,6.92820323027551,pq
409,a,6.92820323027551,pq
410,a,6.92820323027551,pq
411,a,6.92820323027551,pq
412,a,6.92820323027551,pq
413,a,6.92820323027551,pq
414,a,6.92820323027551,pq
415,a,6.92820323027551,pq
416,a,6.92820323027551,pq
417,a,6.92820323027551,pq
418,a,6.92820323027551,pq
419,a,6.92820323027551,pq
420,a,6.92820323027551,pq
421,a,6.92820323027551,pq
422,a,6.92820323027551,pq
423,a,6.92820323027551,pq
424,a,6.92820323027551,pq
425,a,6.92820323027551,pq
426,a,6.92820323027551,pq
427,a,6.92820323027551,pq
428,a,6.92820323027551,pq
429,a,6.92820323027551,pq
430,a,6.92820323027551,pq
431,a,6.92820323027551,pq
432,a,6.92820323027551,pq
433,a,6.92820323027551,pq
434,a,6.92820323027551,pq
435,a,6.92820323027551,pq
436,a,6.92820323027551,pq
437,a,6.92820323027551,pq
438,a,6.92820323027551,pq
439,a,6.92820323027551,pq
440,a,6.92820323027551,pq
441,a,6.92820323027551,pq
442,a,6.92820323027551,pq
443,a,6.92820323027551,pq
444,a,6.92820323027551,pq
445,a,6.92820323027551,pq
446,a,6.92820323027551,pq
447,a,6.92820323027551,pq
448,a,6.92820323027551,pq
449,a,6.92820323027551,pq
450,a,6.92820323027551,pq
451,a,6.92820323027551,pq
452,a,6.92820323027551,pq
453,a,6.92820323027551,pq
454,a,6.92820323027551,pq
455,a,6.92820323027551,pq
456,a,6.92820323027551,pq
457,a,6.92820323027551,pq
458,a,6.92820323027551,pq
459,a,6.92820323027551,pq
460,a,6.92820323027551,pq
461,a,6.92820323027551,pq
462,a,6.92820323027551,pq
463,a,6.92820323027551,pq
464,a,6.92820323027551,pq
465,a,6.92820323027551,pq
466,a,6.92820323027551,pq
467,a,6.92820323027551,pq
468,a,6.92820323027551,pq
469,a,6.92820323027551,pq
470,a,6.92820323027551,pq
471,a,6.92820323027551,pq
472,a,6.92820323027551,pq
473,a,6.92820323027551,pq
474,a,6.92820323027551,pq
475,a,6.92820323027551,pq
476,a,6.92820323027551,pq
477,a,6.92820323027551,pq
478,a,6.92820323027551,pq
479,a,6.92820323027551,pq
480,a,6.92820323027551,pq
481,a,6.92820323027551,pq
482,a,6.92820323027551,pq
483,a,6.92820323027551,pq
484,a,6.92820323027551,pq
485,a,6.92820323027551,pq
486,a,6.92820323027551,pq
487,a,6.92820323027551,pq
488,a,6.92820323027551,pq
489,a,6.92820323027551,pq
490,a,6.92820323027551,pq
491,a,6.92820323027551,pq
492,a,6.92820323027551,pq
493,a,6.92820323027551,pq
494,a,6.92820323027551,pq
495,a,6.92820323027551,pq
496,a,6.92820323027551,pq
497,a,6.92820323027551,pq
498,a,6.92820323027551,pq
499,a,6.92820323027551,pq
500,a,6.92820323027551,pq
501,a,6.92820323027551,pq
502,a,6.92820323027551,pq
503,a,6.92820323027551,pq
504,a,6.92820323027551,pq
505,a,6.92820323027551,pq
