bus_id,phase,scenario,v_re_pu,v_im_pu
150,a,h001,1,0
150,b,h001,-0.5,-0.86602540378443904
150,c,h001,-0.5,0.86602540378443904
1,a,h001,1.0333391943913,-0.011660198070547899
1,b,h001,-0.52661453975841799,-0.90074760889374506
1,c,h001,-0.51249630103756405,0.90137724176896095
101,a,h001,1.0369457730659699,-0.070073219429142394
101,b,h001,-0.55088749201457099,-0.87406645925482496
101,c,h001,-0.48057565197199897,0.91845947051231702
109,a,h001,1.0298599105862101,-0.0730069411192453
114,a,h001,1.02461642001845,-0.074425068794839594
13,a,h001,1.00981818555631,-0.033036799574002101
13,b,h001,-0.53425327328636096,-0.89047397067480205
13,c,h001,-0.49405997605446,0.89437620411380103
135,a,h001,1.0006710120183799,-0.040285450660825499
135,b,h001,-0.53596190903602503,-0.88466679873740295
135,c,h001,-0.48936541441940601,0.88842145956610696
14,a,h001,1.00843764287909,-0.026376546719097501
149,a,h001,1.0457480565346899,-9.2870263785148808e-06
149,b,h001,-0.52288006834680201,-0.90564260970678601
149,c,h001,-0.52286804737730896,0.90564909447105901
152,a,h001,1.0098181701478199,-0.033036815709831899
152,b,h001,-0.53425328126015903,-0.89047396244215904
152,c,h001,-0.49405996258712498,0.89437620237954796
160,a,h001,0.98891590116132799,-0.060865332245065601
160,b,h001,-0.54502104763765702,-0.87206935863051205
160,c,h001,-0.46967251233438601,0.891310252141432
18,a,h001,1.00067101993362,-0.040285447540684097
18,b,h001,-0.535961908005682,-0.88466680593755398
18,c,h001,-0.48936541860476601,0.88842146142016298
197,a,h001,1.0378029707927201,-0.069351785175829794
197,b,h001,-0.55080279801337495,-0.87443498204069603
197,c,h001,-0.480979884267625,0.91886024060657201
26,a,h001,0.99873586906063005,-0.043584026776333898
26,c,h001,-0.48381590392228302,0.88006212033652098
40,a,h001,0.99632082154898705,-0.042263280950232997
40,b,h001,-0.53608344310155898,-0.88029430817896304
40,c,h001,-0.48669641996611401,0.88748433604069599
52,a,h001,1.00365476099436,-0.0394911412710926
52,b,h001,-0.53744278851723404,-0.88718089864632899
52,c,h001,-0.48867302796620798,0.89368248720744603
53,a,h001,1.0008421860455901,-0.042506652203503199
53,b,h001,-0.538926868252947,-0.88542783319934604
53,c,h001,-0.48588599626908402,0.89341258122485401
60,a,h001,0.988915910408525,-0.060865318771992999
60,b,h001,-0.54502104112647098,-0.87206936320140604
60,c,h001,-0.46967252218111899,0.89131025216688398
61,a,h001,0.98891592073692303,-0.0608653486219186
61,b,h001,-0.54502107692694002,-0.87206935927625695
61,c,h001,-0.469672502157503,0.891310279157153
610,a,h001,0.99321196484145702,-0.053928385812683402
610,b,h001,-0.54072507585707996,-0.865131529921493
610,c,h001,-0.465375718129664,0.89824770136016396
61s,a,h001,0.98891592073690004,-0.0608653486219509
61s,b,h001,-0.545021076926961,-0.87206935927622797
61s,c,h001,-0.46967250215746498,0.89131027915715799
64,a,h001,0.98720682725701503,-0.060099642794151503
64,b,h001,-0.542022964775559,-0.86935374653026698
64,c,h001,-0.46644763357135799,0.88715115323849103
67,a,h001,1.03885293594703,-0.068476497880063894
67,b,h001,-0.55073490156039595,-0.87506980729254902
67,c,h001,-0.48161707844273799,0.91935086521422205
68,a,h001,1.03730007699169,-0.068892168325174294
7,a,h001,1.0240141125400199,-0.020039710145447601
7,b,h001,-0.52969514697798503,-0.89700717547770603
7,c,h001,-0.50576177752398899,0.89864037182749001
76,a,h001,1.0390221442248999,-0.071418849513951596
76,b,h001,-0.55308868552208701,-0.871965986573494
76,c,h001,-0.47912349783688402,0.921173588217582
8,a,h001,1.01792727761576,-0.025519680516295998
8,b,h001,-0.53169565640884997,-0.89446025136532004
8,c,h001,-0.50122697072961198,0.896854420107707
80,a,h001,1.04242356969627,-0.0742658316958313
80,b,h001,-0.557173383977565,-0.87322311743317804
80,c,h001,-0.47675228240350598,0.92457768373975102
97,a,h001,1.0378029745409001,-0.069351782525223199
97,b,h001,-0.55080279715408798,-0.874434982935265
97,c,h001,-0.48097988618272902,0.91886024221884799
