row,col,g,b
1,1,2200.220022002199585,-22002.200221133101877
1,2,-1100.110011001099792,11001.100110010997014
1,3,-1100.110011001099792,11001.100110010997014
1,4,-1905.446432969061334,19054.46432969061425
1,5,1905.446432969061334,-19054.46432969061425
2,1,-1100.110011001099792,11001.100110010997014
2,2,2200.220022002199585,-22002.200221133101877
2,3,-1100.110011001099792,11001.100110010997014
2,5,-1905.446432969061334,19054.46432969061425
2,6,1905.446432969061334,-19054.46432969061425
3,1,-1100.110011001099792,11001.100110010997014
3,2,-1100.110011001099792,11001.100110010997014
3,3,2200.220022002199585,-22002.200221133101877
3,4,1905.446432969061334,-19054.46432969061425
3,6,-1905.446432969061334,19054.46432969061425
4,1,-1905.446432969061334,19054.46432969061425
4,3,1905.446432969061334,-19054.46432969061425
4,4,3378.74049849340372,-33065.414898466646264
4,5,-25.559036543736337,7.562790408793671
4,6,-20.498567605814731,8.795581187260824
4,7,-78.41046549010413,62.114674517019786
4,8,25.559036543736337,-7.562821336183563
4,9,20.498567605814731,-8.795601268958579
5,1,1905.446432969061334,-19054.46432969061425
5,2,-1905.446432969061334,19054.46432969061425
5,4,-25.559036543736337,7.562790408793671
5,5,3376.37137717093583,-33066.7974113591481
5,6,-17.202447812506044,9.469169116924848
5,7,25.559036543736337,-7.562821336183563
5,8,-76.041344167636652,63.497182620858617
5,9,17.202447812506044,-9.469181663189186
6,2,1905.446432969061334,-19054.46432969061425
6,3,-1905.446432969061334,19054.46432969061425
6,4,-20.498567605814731,8.795581187260824
6,5,-17.202447812506044,9.469169116924848
6,6,3374.704957970017858,-33067.872658136118844
6,7,20.498567605814731,-8.795601268958579
6,8,17.202447812506044,-9.469181663189186
6,9,-74.374924966718439,64.57242515851604
7,4,-78.41046549010413,62.114674517019786
7,5,25.559036543736337,-7.562821336183563
7,6,20.498567605814731,-8.795601268958579
7,7,195.346304197889509,-154.747939749470731
7,8,-63.675981215898034,18.841428079535053
7,9,-51.068685769399707,21.912707186315952
7,10,-116.935838707785365,92.633445233474617
7,11,38.116944672161701,-11.278658408874918
7,12,30.570118163584979,-13.11713946468967
8,4,25.559036543736337,-7.562821336183563
8,5,-76.041344167636652,63.497182620858617
8,6,17.202447812506044,-9.469181663189186
8,7,-63.675981215898034,18.841428079535053
8,8,189.444042406077415,-158.192230944254163
8,9,-42.856965359480363,23.590830467719755
8,10,38.116944672161701,-11.278658408874918
8,11,-113.402698238440763,94.695220324748689
8,12,25.654517546974326,-14.121669763600062
9,4,20.498567605814731,-8.795601268958579
9,5,17.202447812506044,-9.469181663189186
9,6,-74.374924966718439,64.57242515851604
9,7,-51.068685769399707,21.912707186315952
9,8,-42.856965359480363,23.590830467719755
9,9,185.292443125177101,-160.871021458173686
9,10,30.570118163584979,-13.11713946468967
9,11,25.654517546974326,-14.121669763600062
9,12,-110.917518158458705,96.298761219058605
10,7,-116.935838707785365,92.633445233474617
10,8,38.116944672161701,-11.278658408874918
10,9,30.570118163584979,-13.11713946468967
10,10,123.212568492596674,-97.604284474270031
10,11,-40.162936427757103,11.883652467582912
10,12,-32.211021186327827,13.820959876723178
10,13,-6.276729784811314,4.972257531924017
10,14,2.0459917555954,-0.605401149467999
10,15,1.64090302274285,-0.704084743217907
11,7,38.116944672161701,-11.278658408874918
11,8,-113.402698238440763,94.695220324748689
11,9,25.654517546974326,-14.121669763600062
11,10,-40.162936427757103,11.883652467582912
11,11,119.489780706715734,-99.776791878170187
11,12,-27.031567356352717,14.8795092331841
11,13,2.0459917555954,-0.605401149467999
11,14,-6.087082468274978,5.082926812343011
11,15,1.377049809378393,-0.75800461343556
12,7,30.570118163584979,-13.11713946468967
12,8,25.654517546974326,-14.121669763600062
12,9,-110.917518158458705,96.298761219058605
12,10,-32.211021186327827,13.820959876723178
12,11,-27.031567356352717,14.8795092331841
12,12,116.871204364295934,-101.466461355144105
12,13,1.64090302274285,-0.704084743217907
12,14,1.377049809378393,-0.75800461343556
12,15,-5.953686205837221,5.168999593824743
13,10,-6.276729784811314,4.972257531924017
13,11,2.0459917555954,-0.605401149467999
13,12,1.64090302274285,-0.704084743217907
13,13,11.67136981053048,-9.242834964360544
13,14,-3.80445346980446,1.124887378755056
13,15,-3.051204474022904,1.30867935983062
13,17,-5.394640025719165,4.273489606770963
13,18,1.75846171420906,-0.520322107929429
13,19,1.410301451280054,-0.60513736730435
14,10,2.0459917555954,-0.605401149467999
14,11,-6.087082468274978,5.082926812343011
14,12,1.377049809378393,-0.75800461343556
14,13,-3.80445346980446,1.124887378755056
14,14,32.280187242003898,-20.571366753945583
14,15,-2.560578218878808,1.409145222323325
14,16,-20.961460294995518,11.122808495336766
14,17,1.75846171420906,-0.520322107929429
14,18,-5.231644478733401,4.368606164315074
14,19,1.183528409500416,-0.651479698427416
15,10,1.64090302274285,-0.704084743217907
15,11,1.377049809378393,-0.75800461343556
15,12,-5.953686205837221,5.168999593824743
15,13,-3.051204474022904,1.30867935983062
15,14,-2.560578218878808,1.409145222323325
15,15,11.070681043547449,-9.608914270756639
15,17,1.410301451280054,-0.60513736730435
15,18,1.183528409500416,-0.651479698427416
15,19,-5.116994837710228,4.442582850905904
16,14,-20.961460294995518,11.122808495336766
16,16,20.961460294995518,-11.122616527717311
17,13,-5.394640025719165,4.273489606770963
17,14,1.75846171420906,-0.520322107929429
17,15,1.410301451280054,-0.60513736730435
17,17,12.199180925970381,-9.661057228329195
17,18,-3.976501212454594,1.175825617377105
17,19,-3.189188246537437,1.367905406732597
17,20,-6.804540900251216,5.390375386946218
17,21,2.218039498245534,-0.656309419688988
17,22,1.778886795257383,-0.763291331110431
18,13,1.75846171420906,-0.520322107929429
18,14,-5.231644478733401,4.368606164315074
18,15,1.183528409500416,-0.651479698427416
18,17,-3.976501212454594,1.175825617377105
18,18,11.83059059217109,-9.876274045813869
18,19,-2.676374536519103,1.472898097134041
18,20,2.218039498245534,-0.656309419688988
18,21,-6.598946113437689,5.510350863162301
18,22,1.492846127018688,-0.82174533101339
19,13,1.410301451280054,-0.60513736730435
19,14,1.183528409500416,-0.651479698427416
19,15,-5.116994837710228,4.442582850905904
19,17,-3.189188246537437,1.367905406732597
19,18,-2.676374536519103,1.472898097134041
19,19,11.571327377707995,-10.043671855125288
19,20,1.778886795257383,-0.763291331110431
19,21,1.492846127018688,-0.82174533101339
19,22,-6.454332539997765,5.603661517287971
20,17,-6.804540900251216,5.390375386946218
20,18,2.218039498245534,-0.656309419688988
20,19,1.778886795257383,-0.763291331110431
20,20,282.667442780321949,-695.046392455943987
20,21,-2.218039498245534,0.65595303546358
20,22,-1.778886795257383,0.763059924570028
20,23,-253.667036211559349,634.167590528898359
21,17,2.218039498245534,-0.656309419688988
21,18,-6.598946113437689,5.510350863162301
21,19,1.492846127018688,-0.82174533101339
21,20,-2.218039498245534,0.65595303546358
21,21,282.461847993508457,-695.166423113182304
21,22,-1.492846127018688,0.821600757199912
21,24,-269.13453841958119,672.836346048953033
22,17,1.778886795257383,-0.763291331110431
22,18,1.492846127018688,-0.82174533101339
22,19,-6.454332539997765,5.603661517287971
22,20,-1.778886795257383,0.763059924570028
22,21,-1.492846127018688,0.821600757199912
22,22,282.31723442006853,-695.259782617989799
22,25,-267.503420004917075,668.758550012292631
23,20,-253.667036211559349,634.167590528898359
23,23,17019.447330963583227,-10182.191849892014943
23,24,-4644.894247840607022,29.634336554424809
23,25,-4016.710242935704173,439.644951785590195
23,26,-16786.190286171346088,9599.049234312267799
23,27,4644.894247840607022,-29.634336666869434
