bus_id,phase,scenario,p_pu,q_pu
sourcebus,a,h001,0.276172808657307,0.062426267966706
sourcebus,b,h001,0.24996906537617,0.028244182854232
sourcebus,c,h001,0.292673854458681,0.022641520695106
800,a,h001,0.000000000017195,0.000000000014809
800,b,h001,0.000000000012628,-0.000000000002383
800,c,h001,0.000000000015456,-0.000000000000032
802,a,h001,-0.000000000000173,0.000000000000112
802,b,h001,-0.005999999101335,-0.002999999557982
802,c,h001,-0.004999999253587,-0.002799999571995
806,a,h001,0.000000000000102,-0.000000000000056
806,b,h001,-0.005999998504953,-0.002999999264508
806,c,h001,-0.004999998756028,-0.002799999287298
808,a,h001,-0.000000000000003,0.000000000000002
808,b,h001,-0.003295588198837,-0.001697019425501
808,c,h001,-0.000000000000003,0.000000000000011
810,b,h001,-0.003295115365166,-0.00169653250334
812,a,h001,-0.000000000000001,-0.000000000000003
812,b,h001,0.000000000000006,0.00000000000001
812,c,h001,0.000000000000001,-0.000000000000002
814,a,h001,-0.000000000000188,0.000000000000008
814,b,h001,0.000000000000048,-0.000000000000031
814,c,h001,0.000000000000251,0.000000000000006
814r,a,h001,0.00000000000584,0.000000000005381
814r,b,h001,0.00000000000662,-0.000000000003427
814r,c,h001,0.000000000006105,-0.000000000003583
850,a,h001,-0.000000000002678,-0.000000000009637
850,b,h001,0.000000000000356,0.000000000003476
850,c,h001,-0.000000000009447,0.000000000002956
816,a,h001,0.000000000000004,0.000000000000516
816,b,h001,-0.000627075515363,0.000094258404072
816,c,h001,-0.000388898553156,-0.00050064803163
818,a,h001,-0.007181004898386,-0.003590502449165
824,a,h001,0.000000000000072,0.000000000000077
824,b,h001,-0.008703777210273,-0.003947805311974
824,c,h001,-0.001185910748311,-0.000896322229696
820,a,h001,-0.033856289541114,-0.017428135280471
822,a,h001,-0.026999471527527,-0.013999725987839
826,b,h001,-0.008080963423551,-0.004040481762176
828,a,h001,-0.001399976833035,-0.000599990068747
828,b,h001,-0.000000000000259,0.000000000000042
828,c,h001,-0.000799994329997,-0.000399997152856
830,a,h001,-0.007826638839114,-0.00533650896622
830,b,h001,-0.003952011212759,-0.001967866910973
830,c,h001,-0.007478704887035,-0.001230694613985
854,a,h001,-0.000000000000308,-0.000000000000301
854,b,h001,-0.000799992777468,-0.000399996382881
854,c,h001,-0.000000000000014,0.000000000000182
832,a,h001,-0.00051310360751,-0.000219901557427
832,b,h001,-0.000144342620702,-0.000072171313317
832,c,h001,-0.000433761333839,-0.000216880656037
858,a,h001,-0.002323056445089,-0.001856203271034
858,b,h001,-0.002394185484983,-0.000421534663848
858,c,h001,-0.003169125735431,-0.001828953987979
834,a,h001,-0.012083829139983,-0.014182308013317
834,b,h001,-0.006253127753334,-0.002028170557304
834,c,h001,-0.019482665718141,-0.002899329431245
860,a,h001,-0.025456236516693,-0.023613637412271
860,b,h001,-0.015486474193914,-0.011279289392271
860,c,h001,-0.030849870744515,-0.008603231698284
842,a,h001,-0.001799955163257,-0.000999974903719
842,b,h001,0.000000000000031,0.000000000000376
842,c,h001,-0.000000000000402,0.000000000000488
836,a,h001,-0.009215174675714,-0.004363751924965
836,b,h001,-0.007758371349651,-0.005008884898129
836,c,h001,-0.007731275698028,-0.003379766451448
840,a,h001,-0.006175197513803,-0.002803892831438
840,b,h001,-0.007996594272123,-0.004703797138137
840,c,h001,-0.00534213762574,-0.00536289896251
862,a,h001,-0.000000000000433,-0.000000000000301
862,b,h001,-0.005599921653622,-0.002799960953928
862,c,h001,0.000000000000414,-0.000000000000043
844,a,h001,-0.060579734695269,-0.046717581209679
844,b,h001,-0.062852594772318,-0.047396483464437
844,c,h001,-0.061999834014027,-0.047310993244713
846,a,h001,0.000000000000161,0.000000000000273
846,b,h001,-0.009599865549989,-0.004599935794389
846,c,h001,-0.003999949425146,-0.002199971923686
848,a,h001,-0.007974842579084,-0.00651227738761
848,b,h001,-0.012632505085424,-0.008505858546736
848,c,h001,-0.007992174784719,-0.006381501241546
852r,a,h001,-0.000000000005377,0.000000000011049
852r,b,h001,-0.000000000015426,-0.000000000001373
852r,c,h001,0.000000000000067,-0.00000000000736
888,a,h001,0,0
888,b,h001,0.000000000000001,-0.000000000000001
888,c,h001,-0.000000000000001,-0.000000000000002
856,b,h001,-0.000799992765995,-0.000399996376896
852,a,h001,0.000000000000043,0.000000000000091
852,b,h001,0.000000000000579,-0.000000000000258
852,c,h001,-0.000000000000218,0.000000000000442
864,a,h001,-0.000399990130661,-0.000199995025056
838,b,h001,-0.005599921534426,-0.002799960894666
890,a,h001,-0.055621077897652,-0.028456396487289
890,b,h001,-0.05616976574952,-0.027456442894235
890,c,h001,-0.055110839923349,-0.027537953363051
