bus_id,phase,scenario,p_pu,q_pu
sourcebus,a,h001,0,0
sourcebus,b,h001,0,0
sourcebus,c,h001,0,0
701,a,h001,-0.0835548352141188,-0.073507750903391206
701,b,h001,-0.056555034869634001,-0.029137563466741099
701,c,h001,-0.111890129916247,-0.0233546856298677
702,a,h001,-0.025669638017564961,-0.035925699103841184
702,b,h001,-0.0209276649707817,-0.00029026363588519402
702,c,h001,-0.055523899217864096,-0.011923943395238328
703,a,h001,-0.042459628501361611,-0.015258146728570395
703,b,h001,-0.02946962058667426,-0.026212496520241709
703,c,h001,-0.028165859040276298,-0.0073111130331411627
704,a,h001,-0.022472437198821669,0.002457765686925152
704,b,h001,-0.018859532649378861,-0.018232573665542678
704,c,h001,-0.0032971848899427799,-0.00383043433268652
707,a,h001,-0.0030976865088595301,-0.00383266310112652
707,b,h001,-0.043705670464732671,0.0051128385840343423
707,c,h001,-0.031714125124816243,-0.033067664369509919
708,a,h001,-0.024973287328661331,-0.0059050066997174393
708,b,h001,-0.0128707164329572,-0.015968085552697998
708,c,h001,-0.0111099242748844,0.00074658334972527705
709,a,h001,0,0
709,b,h001,-0.019564664300879799,0.00115632556520018
709,c,h001,-0.011302805267791099,-0.015682193597515898
720,a,h001,-0.011978199359653399,-0.018047271185249
720,b,h001,-0.010828715015040799,0.00042981815453480899
720,c,h001,-0.02799308562530578,-0.0067825469692858603
730,a,h001,-0.0098989272606426204,-0.015050522457618501
730,b,h001,0,0
730,c,h001,-0.0184989196226793,0.0016868298066434601
734,a,h001,-0.017425753673049521,-0.02717676605006045
734,b,h001,-0.0096643715078292298,0.000315979561241631
734,c,h001,-0.038786312593998021,-0.0050774323986195469
737,a,h001,-0.081275626103556778,-0.018120988201124639
737,b,h001,-0.0394407186940283,-0.054659067634391101
737,c,h001,-0.032197743311000296,0.0038243195134327898
775,a,h001,0,0
775,b,h001,0,0
775,c,h001,0,0
799,a,h001,0,0
799,b,h001,0,0
799,c,h001,0,0
