bus_id,phase,scenario,v_re_pu,v_im_pu
B1,a,h067,1,0
B1,a,h091,1,0
B1,b,h067,-0.49999999999999978,-0.86602540378443871
B1,b,h091,-0.49999999999999978,-0.86602540378443871
B1,c,h067,-0.50000000000000044,0.86602540378443849
B1,c,h091,-0.50000000000000044,0.86602540378443849
B3,a,h067,0.86585960867103218,-0.50018575821193545
B3,a,h091,0.86590787396833213,-0.50013232278262265
B3,b,h067,-0.86623840216804793,-0.49933487881984445
B3,b,h091,-0.86611091290901765,-0.49973598096197008
B3,c,h067,0.0010988638926155453,0.99976893031114322
B3,c,h091,0.0010872252277861528,0.99977262040847836
B5,a,h067,0.8658606907688069,-0.50018708798669287
B5,a,h091,0.86590863387388561,-0.50013370007607805
B5,b,h067,-0.86623440102108074,-0.49933427101297267
B5,b,h091,-0.86610705979670044,-0.49973547629927739
B5,c,h067,0.0011064916296384397,0.99975963093782527
B5,c,h091,0.0010947036619140538,0.99976337886385314
B6,a,h067,0.86586312059181791,-0.50019069764711166
B6,a,h091,0.865909586681887,-0.50013765663897269
B6,b,h067,-0.86622515345276707,-0.499328783308853
B6,b,h091,-0.86609877178767825,-0.49973024178176828
B6,c,h067,0.0011324539068479633,0.99974512832013329
B6,c,h091,0.0011187734800984783,0.99974964670362498
B15,a,h067,0.86587055857118489,-0.50019951839763421
B15,a,h091,0.86591255890781138,-0.50014833960015959
B15,b,h067,-0.86619835205246398,-0.49930964623544127
B15,b,h091,-0.86607422485590368,-0.49971253388048043
B15,c,h067,0.001206736993636548,0.99970499607211505
B15,c,h091,0.001189487986550386,0.9997101759389071
B16,a,h067,0.8658716538455461,-0.50020065190192575
B16,a,h091,0.86591298184297816,-0.50014977634100144
B16,b,h067,-0.86619456348381507,-0.4993067448261449
B16,b,h091,-0.86607075518953103,-0.49970986145952268
B16,c,h067,0.0012171644084069677,0.99969945178006447
B16,c,h091,0.0011994453778529368,0.99970468174804694
B19,a,h067,0.86588428772733317,-0.50021103467485784
B19,a,h091,0.86592184996752974,-0.5001624015727133
B19,b,h067,-0.86616981955805916,-0.49930394099402881
B19,b,h091,-0.86604799318030523,-0.49970997450060683
B19,c,h067,0.0012849311724278389,0.99965921266803925
B19,c,h091,0.0012643874336599192,0.99966426736794189
B22,a,h067,0.8658976075386382,-0.50021834873578708
B22,a,h091,0.86592831145466165,-0.50017254573057868
B22,b,h067,-0.8661464951322968,-0.49929775678673161
B22,b,h091,-0.86602859889337247,-0.49970674472959775
B22,c,h067,0.0013470792495025585,0.99962404148686868
B22,c,h091,0.0013198784399995334,0.99963059796766784
B30,a,h067,0.86593651394463078,-0.50024290219074119
B30,a,h091,0.86594493831576225,-0.50020445866080399
B30,b,h067,-0.86607681719125651,-0.49928425419401051
B30,b,h091,-0.86597126699675897,-0.49969760666843482
B30,c,h067,0.0015342973285039641,0.99951585284493139
B30,c,h091,0.0014857770062607911,0.99952894789842839
B31,a,h067,0.86328657345940862,-0.50080847139467644
B31,a,h091,0.86590787392308388,-0.50013232280373332
B43,a,h067,0.86579288864312065,-0.50008009177619606
B43,a,h091,0.86590787391695034,-0.50013232280334208
B43,b,h067,-0.86619071281501969,-0.49896171888512009
B43,b,h091,-0.86611091291770781,-0.49973598093965516
B43,c,h067,0.0010815453964559962,0.9998901090554817
B43,c,h091,0.0010872252288885997,0.99977262040051307
B54,c,h067,0.0085383236121510109,0.998034068762094
B54,c,h091,0.0056180771452153944,0.99868818032946072
B56,c,h067,0.014975328986193803,0.9873962306177948
B56,c,h091,0.0091846619933154683,0.99287196983958093
B72,a,h067,0.86582760495376609,-0.50014651025652657
B72,a,h091,0.86590787395335245,-0.50013232279013586
B72,b,h067,-0.86622407619623942,-0.49918677374895548
B72,b,h091,-0.86611091291240672,-0.49973598095565996
B72,c,h067,0.0010903024947320206,0.99981661771058028
B72,c,h091,0.0010872252285478723,0.99977262040591275
B81,a,h067,0.86580553198315435,-0.50008414641923526
B81,a,h091,0.86590787393283741,-0.50013232280042752
B81,b,h067,-0.86619776374514945,-0.49898004714937627
B81,b,h091,-0.86611091291705122,-0.49973598094701921
B81,c,h067,0.0010844596793653793,0.99988492785636407
B81,c,h091,0.0010872252295914264,0.99977262040240111
B84,a,h067,0.86579744875729292,-0.50008481490148338
B84,a,h091,0.86590787392536706,-0.50013232280400144
B84,b,h067,-0.86619911750244016,-0.49897376194504256
B84,b,h091,-0.86611091291876274,-0.49973598094340377
B84,c,h067,0.0010822596876212715,0.99988641483870955
B84,c,h091,0.0010872252299353781,0.99977262040128456
B87,a,h067,0.8657948598165377,-0.50008355845860752
B87,a,h091,0.8659078739230841,-0.50013232280373321
B87,b,h067,-0.86619758357671628,-0.4989712092881271
