bus_id,phase,scenario,p_pu,q_pu
sourcebus,a,h001,0.355849549904665,0.276386757970431
sourcebus,b,h001,0.281969956779692,0.185616846078223
sourcebus,c,h001,0.397521359461204,0.167018498104584
799,a,h001,-0.000000000000003,0.000000000000001
799,b,h001,0.00000000000036,-0.000000000000228
799,c,h001,0.000000000000006,-0.000000000000011
709,a,h001,-0.000000000000034,-0.000000000000045
709,b,h001,-0.000000000000076,0.000000000000045
709,c,h001,0.000000000000007,-0.000000000000007
775,a,h001,0,0.000000000000003
775,b,h001,0.000000000000001,0.000000000000001
775,c,h001,0.000000000000001,0.000000000000001
701,a,h001,-0.083135533547297,-0.073558728478639
701,b,h001,-0.056617719699198,-0.029344086326348
701,c,h001,-0.112247008208773,-0.023097320527735
702,a,h001,-0.000000000000004,-0.000000000000029
702,b,h001,0.000000000000026,0.00000000000006
702,c,h001,0.00000000000005,-0.000000000000018
705,a,h001,0.000000000000021,0.000000000000043
705,b,h001,0.000000000000021,-0.000000000000006
705,c,h001,-0.000000000000003,-0.00000000000001
713,a,h001,-0.011871750269618,-0.018051999862174
713,b,h001,-0.000000000000016,-0.000000000000028
713,c,h001,-0.022128291515114,0.002051978257502
703,a,h001,0.000000000000024,0.000000000000025
703,b,h001,-0.000000000000019,0.000000000000032
703,c,h001,-0.000000000000024,-0.000000000000006
727,a,h001,-0.005688915549773,-0.009157302925474
727,b,h001,0.000000000000009,-0.000000000000032
727,c,h001,-0.011111105150811,0.000757291380688
730,a,h001,-0.010811072946571,-0.016560178820578
730,b,h001,0.00000000000006,-0.000000000000064
730,c,h001,-0.020380184354671,0.001881940090584
704,a,h001,-0.000000000000005,-0.000000000000054
704,b,h001,-0.00000000000003,0.000000000000072
704,c,h001,-0.00000000000007,-0.000000000000032
714,a,h001,-0.004138021649944,0.000441346605201
714,b,h001,-0.007938188040814,-0.003247713986476
714,c,h001,-0.003070552171061,-0.004345610408739
720,a,h001,-0.011904300427164,-0.018070469573556
720,b,h001,0.000000000000025,0.000000000000042
720,c,h001,-0.022095743093577,0.002070446891984
742,a,h001,-0.001955332959252,0.000147916923347
742,b,h001,-0.023192192427481,-0.000386300518332
742,c,h001,-0.012679424636714,-0.017653721305018
712,a,h001,-0.01187084304871,-0.018061241998143
712,b,h001,-0.000000000000025,0
712,c,h001,-0.022129199063569,0.002061220240664
706,a,h001,-0.000000000000015,-0.000000000000029
706,b,h001,-0.000000000000008,-0.000000000000039
706,c,h001,0.000000000000011,0.00000000000001
725,a,h001,0.000000000000024,0.000000000000008
