row,col,g,b
1,1,0.55005500550054998,-5.5005501661166107
2,1,-0.27502750275027499,2.7502750275027501
3,1,-0.27502750275027499,2.7502750275027501
4,1,-0.47636160824226498,4.7636160824226534
5,1,0.47636160824226498,-4.7636160824226534
1,2,-0.27502750275027499,2.7502750275027501
2,2,0.55005500550054998,-5.5005501661166107
3,2,-0.27502750275027499,2.7502750275027501
5,2,-0.47636160824226498,4.7636160824226534
6,2,0.47636160824226498,-4.7636160824226534
1,3,-0.27502750275027499,2.7502750275027501
2,3,-0.27502750275027499,2.7502750275027501
3,3,0.55005500550054998,-5.5005501661166107
4,3,0.47636160824226498,-4.7636160824226534
6,3,-0.47636160824226498,4.7636160824226534
1,4,-0.47636160824226498,4.7636160824226543
3,4,0.47636160824226498,-4.7636160824226543
4,4,86.368068694769391,-20.697901416887582
5,4,-25.892656955395385,5.2926786822332783
6,4,-25.892656955395378,5.2926786822332774
7,4,-85.542986186518505,12.447076167712652
8,4,25.89265695539531,-5.2926786822332641
9,4,25.892656955395328,-5.2926786822332579
1,5,0.47636160824226498,-4.7636160824226543
2,5,-0.47636160824226498,4.7636160824226543
4,5,-25.892656955395339,5.2926786822332685
5,5,86.368068694769448,-20.697901416887571
6,5,-25.892656955395381,5.2926786822332623
7,5,25.892656955395449,-5.292678682233328
8,5,-85.542986186518348,12.447076167712749
9,5,25.892656955395491,-5.2926786822333476
2,6,0.47636160824226498,-4.7636160824226543
3,6,-0.47636160824226498,4.7636160824226543
4,6,-25.892656955395353,5.2926786822332783
5,6,-25.892656955395378,5.292678682233265
6,6,86.368068694769434,-20.697901416887575
7,6,25.892656955395587,-5.2926786822332375
8,6,25.892656955395381,-5.2926786822333547
9,6,-85.542986186518434,12.447076167712737
4,7,-85.54298618651849,12.447076167712659
5,7,25.892656955395314,-5.2926786822332295
6,7,25.892656955395406,-5.2926786822332694
7,7,93.489538035196802,-13.603352567925299
8,7,-28.297966264419529,5.7843443048838736
9,7,-28.297966264419074,5.784344304883561
10,7,-7.9465518486782818,1.1562764002124926
11,7,2.4053093090233046,-0.49166562265030639
12,7,2.4053093090233024,-0.49166562265031355
4,8,25.892656955395552,-5.2926786822333112
5,8,-85.542986186518419,12.447076167712744
6,8,25.892656955395324,-5.2926786822333334
7,8,-28.297966264418733,5.7843443048833763
8,8,93.489538035197484,-13.603352567924901
9,8,-28.297966264418619,5.7843443048834473
10,8,2.4053093090229818,-0.49166562265030417
11,8,-7.9465518486780908,1.1562764002123971
12,8,2.4053093090232398,-0.4916656226502627
4,9,25.892656955395477,-5.2926786822332517
5,9,25.892656955395488,-5.2926786822333005
6,9,-85.542986186518348,12.447076167712675
7,9,-28.297966264417937,5.7843443048838452
8,9,-28.297966264418278,5.7843443048834757
9,9,93.489538035198166,-13.603352567925242
10,9,2.4053093090234867,-0.49166562265031311
11,9,2.4053093090234348,-0.49166562265011327
12,9,-7.9465518486779709,1.1562764002124326
7,10,-7.9465518486782614,1.1562764002125117
8,10,2.4053093090231186,-0.49166562265036584
9,10,2.4053093090234658,-0.49166562265021324
10,10,223.34671638837781,-9.8287461096197823
11,10,-10.692429577024424,2.1856232900736079
12,10,-10.692429577024148,2.1856232900735049
13,10,-188.02155230099328,4.6886986593950484
14,10,1.0120501766059236e-14,2.5567119919763291e-16
15,10,1.6947682062472193e-14,-2.5355452890140757e-16
16,10,-27.378612238707099,3.98377105001234
17,10,8.287120268001047,-1.6939576674232639
18,10,8.2871202680010025,-1.6939576674232684
19,10,1.6186185453280269e-17,1.4623708350503367e-17
20,10,-1.8853868533825972e-17,-4.6344239883116895e-18
21,10,6.1949557704825956e-18,-1.964379973907546e-18
22,10,8.3029939393528894e-30,-1.4589308427388292e-28
23,10,2.8284530573165449e-28,1.5542660442662552e-28
24,10,-2.7570013672094807e-28,-5.1167091145587536e-29
25,10,3.5704116956113491e-30,-8.4424748112799089e-30
26,10,6.7354103109457708e-29,-3.848945564829536e-29
27,10,-7.3670686064457097e-29,8.3498662575948247e-29
28,10,-4.6769346945185211e-15,1.0853115824168696e-15
29,10,5.5707474101349502e-15,4.0776259710763786e-16
30,10,-7.3668470830148999e-16,2.0302412217099172e-16
31,10,2.4276014470069524e-29,5.745662400475242e-30
32,10,4.2100111694330279e-30,-1.889755515378578e-29
33,10,1.0183596317628716e-29,1.2191504805615427e-29
34,10,-2.7207009882689309e-30,4.4042452322761294e-30
35,10,1.3259562984596266e-31,-4.1341001460141819e-30
36,10,1.1418443052118813e-29,4.8402422180824917e-31
37,10,1.2295637516634681e-30,4.4609809877686135e-31
38,10,1.916806177310838e-30,-1.9548944380519818e-30
39,10,6.6510857799742462e-31,9.9216833511615145e-31
40,10,3.5835795674828653e-35,-4.8939716334645322e-36
41,10,1.7350554271883603e-35,1.6726400743394285e-36
42,10,3.5198759363600674e-35,-1.0838498668956702e-35
43,10,-1.4408078853587166e-35,9.8371562145421123e-36
44,10,-5.6915215941097021e-35,4.3283973384456014e-35
45,10,5.6358437121934396e-35,-3.4367873343732061e-35
7,11,2.4053093090231759,-0.49166562265035779
8,11,-7.9465518486780242,1.1562764002124422
9,11,2.4053093090231856,-0.49166562265022107
10,11,-10.69242957702504,2.1856232900734121
11,11,223.34671638837887,-9.8287461096198356
12,11,-10.692429577024448,2.1856232900735724
13,11,3.980636839642405e-14,1.3776718853649352e-14
14,11,-188.02155230099316,4.6886986593950359
15,11,3.9951591488565547e-14,4.4714964695844604e-15
16,11,8.2871202680010629,-1.6939576674232641
17,11,-27.378612238707085,3.9837710500123316
18,11,8.2871202680009208,-1.6939576674232828
19,11,-8.6775510667369198e-17,-2.1376236059742772e-16
