bus_id,phase,scenario,p_pu,q_pu
4,a,base,-0.056,-0.0571314
6,a,base,-0.03528,-0.035992800000000005
8,a,base,-0.03528,-0.035992800000000005
11,a,base,-0.056,-0.0571314
14,a,base,-0.03528,-0.035992800000000005
15,a,base,-0.03528,-0.035992800000000005
16,a,base,-0.03528,-0.035992800000000005
17,a,base,-0.112,-0.1142629
18,a,base,-0.056,-0.0571314
19,a,base,-0.056,-0.0571314
20,a,base,-0.03528,-0.035992800000000005
21,a,base,-0.03528,-0.035992800000000005
22,a,base,-0.03528,-0.035992800000000005
23,a,base,-0.056,-0.0571314
24,a,base,-0.03528,-0.035992800000000005
25,a,base,-0.03528,-0.035992800000000005
26,a,base,-0.056,-0.0571314
28,a,base,-0.056,-0.0571314
30,a,base,-0.03528,-0.035992800000000005
31,a,base,-0.03528,-0.035992800000000005
33,a,base,-0.014,-0.0142829
36,a,base,-0.03528,-0.035992800000000005
37,a,base,-0.056,-0.0571314
38,a,base,-0.056,-0.0571314
39,a,base,-0.056,-0.0571314
40,a,base,-0.03528,-0.035992800000000005
42,a,base,-0.03528,-0.035992800000000005
43,a,base,-0.03528,-0.035992800000000005
44,a,base,-0.03528,-0.035992800000000005
45,a,base,-0.03528,-0.035992800000000005
46,a,base,-0.03528,-0.035992800000000005
47,a,base,-0.014,-0.0142829
50,a,base,-0.03628,-0.037013
51,a,base,-0.056,-0.0571314
53,a,base,-0.03528,-0.035992800000000005
54,a,base,-0.056,-0.0571314
55,a,base,-0.056,-0.0571314
56,a,base,-0.014,-0.0142829
57,a,base,-0.056,-0.0571314
59,a,base,-0.056,-0.0571314
61,a,base,-0.056,-0.0571314
62,a,base,-0.056,-0.0571314
63,a,base,-0.014,-0.0142829
66,a,base,-0.056,-0.0571314
69,a,base,-0.056,-0.0571314
71,a,base,-0.03528,-0.035992800000000005
72,a,base,-0.056,-0.0571314
74,a,base,-0.056,-0.0571314
75,a,base,-0.03528,-0.035992800000000005
76,a,base,-0.056,-0.0571314
77,a,base,-0.014,-0.0142829
78,a,base,-0.056,-0.0571314
79,a,base,-0.03528,-0.035992800000000005
80,a,base,-0.056,-0.0571314
82,a,base,-0.056,-0.0571314
83,a,base,-0.03528,-0.035992800000000005
84,a,base,-0.014,-0.0142829
85,a,base,-0.03528,-0.035992800000000005
