bus_id,phase,scenario,v_re_pu,v_im_pu
sourcebus,a,h001,0.99998670818699897,-1.0431829624999999e-05
sourcebus,b,h001,-0.50000276285737699,-0.86601304971889204
sourcebus,c,h001,-0.49998394523204598,0.86602348171752497
799,a,h001,0.86039879147815002,-0.13567454924906
799,b,h001,-0.57013281889227496,-0.85135636296858797
799,c,h001,-0.44597276761007598,0.786500639714518
709,a,h001,0.946849860711238,-0.077433442941318001
709,b,h001,-0.55974525725572699,-0.82737154084130904
709,c,h001,-0.387114688766446,0.90453819934749402
775,a,h001,0.94685322175544495,-0.077344518640726001
775,b,h001,-0.55974188689674798,-0.827282612468069
775,c,h001,-0.387111319968578,0.90462711732333401
701,a,h001,0.97074495469368305,-0.074923442181513006
701,b,h001,-0.56764546366551205,-0.84107696991782899
701,c,h001,-0.403620124510227,0.91547691316274504
702,a,h001,0.96239478050526805,-0.075941803675611
702,b,h001,-0.56593380040791996,-0.83529453394069997
702,c,h001,-0.39680146487218398,0.91078213883395598
703,a,h001,0.95447471054378097,-0.077708143797820997
703,b,h001,-0.56347053120156798,-0.83080700281007103
703,c,h001,-0.39118272628212197,0.90808591646249603
730,a,h001,0.94859192471660803,-0.077408757440823997
730,b,h001,-0.560676722568202,-0.82823038895922796
730,c,h001,-0.38796740978192501,0.90533175115633802
704,a,h001,0.95944794835838398,-0.075462245027254002
704,b,h001,-0.56456517142477602,-0.83154984346362704
704,c,h001,-0.39516393150395501,0.90673219817131601
720,a,h001,0.958170509816622,-0.074652655777846993
720,b,h001,-0.56435196592849302,-0.82894358214580199
720,c,h001,-0.39409254014406297,0.90343690324042603
707,a,h001,0.95768391881366299,-0.074170214734934001
707,b,h001,-0.56315981004295101,-0.82470239989378002
707,c,h001,-0.39479994188608297,0.89883831869172603
708,a,h001,0.94407773048400601,-0.077495867433641993
708,b,h001,-0.55827867228498795,-0.82639103715151196
708,c,h001,-0.38574243917634499,0.90366689785940901
734,a,h001,0.93756079861083497,-0.077615253022393998
734,b,h001,-0.55483895541480499,-0.824030295904847
734,c,h001,-0.382508838418891,0.90153807393376295
737,a,h001,0.93422243109743897,-0.078240258946771002
737,b,h001,-0.55261475779461799,-0.82284382975164605
737,c,h001,-0.381293195934931,0.90103368097078396
799r,a,h001,0.98617915869430595,-0.074224741243175005
799r,b,h001,-0.57013281894518297,-0.851356362931453
799r,c,h001,-0.41678073128542598,0.92504183065628598
