bus_id,phase,scenario,v_re_pu,v_im_pu
sourcebus,a,h001,1.049886853564808,-0.000177676224585
sourcebus,b,h001,-0.52506050246135505,-0.90916488273113805
sourcebus,c,h001,-0.52482635100092201,0.90934255913336104
1,a,h001,0.90866887324538204,-0.52547081969848497
1,b,h001,-0.90935957319787697,-0.52420699964487705
1,c,h001,0.00048626158381100002,1.0497599922975129
15,a,h001,0.90830017884338299,-0.52499493422870802
15,b,h001,-0.90883452087233496,-0.52387915086792003
15,c,h001,0.00047324494141099999,1.049575648722602
37,a,h001,0.90779426854102396,-0.52438337782403299
37,b,h001,-0.90809585685878902,-0.52346403770362004
37,c,h001,0.000446040400656,1.049221646411588
43,a,h001,0.90779426854102596,-0.52438337782403399
43,b,h001,-0.90809585685878402,-0.52346403770362004
43,c,h001,0.00044604040065899999,1.049221646411588
101,a,h001,0.90723627401585205,-0.52386967541274998
101,b,h001,-0.90759213769284597,-0.52316830530491198
101,c,h001,0.00032454206091599998,1.0487898357671639
114,a,h001,0.90710676396137102,-0.52368676472895703
114,b,h001,-0.90740833310633895,-0.523039425311984
114,c,h001,0.00032446885266000002,1.048757982512406
145,a,h001,0.90710636015625601,-0.52368755524392696
145,b,h001,-0.90740385708302396,-0.52303705226390196
145,c,h001,0.00032727382208200002,1.048752785823915
215,a,h001,0.90689575367643305,-0.52341976501274901
215,b,h001,-0.90711051783656504,-0.52280108058652197
215,c,h001,0.00035008781548,1.048709034940025
280,a,h001,0.90678305349969102,-0.52327432033357202
280,b,h001,-0.906945181452392,-0.52267019832450701
280,c,h001,0.00036579285630700001,1.0486833186013711
340,a,h001,0.90677737035698402,-0.52325447478824505
340,b,h001,-0.90687938371864096,-0.52264257005887005
340,c,h001,0.00038272931008399998,1.0486580631216591
384,a,h001,0.90677065960522096,-0.52322764807695898
384,b,h001,-0.90679524502159403,-0.52260585180897001
384,c,h001,0.00040488750181199998,1.048629655438625
425,a,h001,0.90627747484494803,-0.52273761769973404
425,b,h001,-0.90689845919018797,-0.52236863355670404
425,c,h001,0.000217698749968,1.0488172927178609
550,a,h001,0.90560904544387599,-0.52218529324966101
550,b,h001,-0.90707828540336699,-0.52212440735403698
550,c,h001,-5.8495167409000001e-05,1.0488957114989019
578,a,h001,0.90675322211306097,-0.523107880453476
578,b,h001,-0.90648434558525603,-0.52245052341431597
578,c,h001,0.00049364401798599996,1.04857913812399
623,a,h001,0.90675326991169103,-0.52310787050397201
623,b,h001,-0.90648105221367403,-0.52244957457280605
623,c,h001,0.00049369181663000005,1.0485791480734741
666,a,h001,0.906737534117528,-0.52303909041379804
666,b,h001,-0.90632272800410996,-0.52236555324894995
666,c,h001,0.00053799177944899995,1.0485556190443679
707,a,h001,0.90671696019983605,-0.52290844945652803
707,b,h001,-0.90600887185627399,-0.52221463577586702
707,c,h001,0.00062086132337799995,1.0485104488907191
786,a,h001,0.90670146048596301,-0.52300443188477996
786,b,h001,-0.90632320329120197,-0.522365022276847
786,c,h001,0.000537516492315,1.0485561500165059
787,a,h001,0.90655186733795801,-0.52264563002562603
787,b,h001,-0.90571628110606806,-0.52201981774047201
787,c,h001,0.00063790334234799999,1.048477557047321
871,a,h001,0.90669876631010604,-0.52289097256624695
871,b,h001,-0.90600911157293995,-0.52221436802455701
871,c,h001,0.000620621606771,1.0485107166420871
