bus_id,phase,scenario,v_re_pu,v_im_pu
Sourcebus,a,h001,1.0496000000000001,0
Sourcebus,b,h001,-0.52480000000000004,-0.90898026381214703
Sourcebus,c,h001,-0.52485000000000004,0.90906686635252498
1,a,h001,0.89551668954965502,-0.53739286387104002
1,b,h001,-0.91337674991345696,-0.50279460242185203
1,c,h001,0.0134087007542195,1.04488349108002
101,a,h001,0.8617241589272,-0.49033110708497801
101,b,h001,-0.82473037688781003,-0.465838063678852
101,c,h001,0.0185372699029181,1.0038162858019799
104,a,h001,0.86172625654053103,-0.49033051001952999
104,b,h001,-0.824715018233389,-0.46582772102306502
104,c,h001,0.018545361090941102,1.0038098841648599
111,a,h001,0.85810766549783601,-0.48595212501356
111,b,h001,-0.81663553497763397,-0.46253564394200902
111,c,h001,0.0186992314943174,0.99937072116555203
114,a,h001,0.85776908508135896,-0.48554215950347501
114,b,h001,-0.81587768624963397,-0.46222646747819901
114,c,h001,0.0187143945311486,0.99895452211653502
117,a,h001,0.85777520691087095,-0.48555066250470102
117,b,h001,-0.815846382635113,-0.46221364606702198
117,c,h001,0.018734124390815999,0.99892019809966603
118,a,h001,0.85657501096030897,-0.484360169757451
118,b,h001,-0.81397991427086103,-0.46109368981792098
118,c,h001,0.018826717718113201,0.99798614827862397
12,a,h001,0.88797510337543595,-0.52708008128871398
12,b,h001,-0.89627043247246896,-0.49494420890339502
12,c,h001,0.014127358701725301,1.03760401681888
123,a,h001,0.85442165330749797,-0.48222860470610901
123,b,h001,-0.81055752889148203,-0.45905087237410303
123,c,h001,0.019029278003085199,0.99623981178419097
124,a,h001,0.87347022046024203,-0.50669213931745405
124,b,h001,-0.85835206721207002,-0.47893782553987801
124,c,h001,0.0163699159834832,1.0204599062586199
127,a,h001,0.857792189838255,-0.48557425118061298
127,b,h001,-0.81575954143654605,-0.46217807743602102
127,c,h001,0.018788858155183601,0.99882497782526103
128,a,h001,0.85345328911577401,-0.481270040639728
128,b,h001,-0.80901848337001703,-0.45813221807613302
128,c,h001,0.019120369293180998,0.99545448486661903
140,a,h001,0.85283994933083196,-0.48066290803057898
140,b,h001,-0.80804368705141905,-0.45755036340371802
140,c,h001,0.0191780644379991,0.99495707671496503
145,a,h001,0.85800332950695901,-0.48575298349649698
145,b,h001,-0.81526359919083402,-0.46203186077075198
145,c,h001,0.0191163172651506,0.99828488225623002
146,a,h001,0.85253408134556297,-0.48036013551767398
146,b,h001,-0.80755756338337004,-0.45726019680970298
146,c,h001,0.019206836577257899,0.99470902297226305
15,a,h001,0.88606628795443498,-0.52446986137318796
15,b,h001,-0.89194073288758702,-0.49295723270729402
15,c,h001,0.0143092548361592,1.0357615433119201
152,a,h001,0.85802346566764898,-0.48574885405854301
152,b,h001,-0.81387587137393003,-0.46163648118615502
152,c,h001,0.0191364534258559,0.99828901169418305
155,a,h001,0.86183090291855902,-0.490300723435108
155,b,h001,-0.82394880096506296,-0.46531174343501402
155,c,h001,0.018949016763795599,1.0034905173261399
162,a,h001,0.86188558665501003,-0.49028963701263101
162,b,h001,-0.82017947572422001,-0.464246963733148
162,c,h001,0.019003700500245999,1.00350160374861
166,a,h001,0.85792500831598495,-0.48600571274057502
166,b,h001,-0.81534192038181397,-0.46228459001488398
166,c,h001,0.0191560348744177,0.99766544832039195
168,a,h001,0.85149108262163797,-0.47932769224211402
168,b,h001,-0.80589989932611505,-0.45627073925984502
168,c,h001,0.019304948527434401,0.99386316871630098
17,a,h001,0.884092964850973,-0.52177143008027405
17,b,h001,-0.88746471277170802,-0.49090310741542298
17,c,h001,0.0144972980804444,1.03385680412195
171,a,h001,0.86165885010366805,-0.490338415332708
171,b,h001,-0.82381409298696595,-0.46522776943576499
171,c,h001,0.019032602234190701,1.00315431637234
175,a,h001,0.85792010919184303,-0.48601967526616602
175,b,h001,-0.81534681950599097,-0.46229855254047603
175,c,h001,0.018886818318365101,0.99666220415419005
178,a,h001,0.86191723161571199,-0.49028322140487601
178,b,h001,-0.81799820288403102,-0.46363078579782502
178,c,h001,0.0190353454609479,1.0035080193563699
186,a,h001,0.85091695626218899,-0.478759376207263
186,b,h001,-0.80498742588913996,-0.45572608503554102
186,c,h001,0.0193589549758428,0.99339756198691598
188,a,h001,0.86164481136464799,-0.49037847818388702
188,b,h001,-0.82382813172604097,-0.46526783228690299
188,c,h001,0.018261422352267,1.00027579224984
189,a,h001,0.85777520691087505,-0.48555066250470302
189,b,h001,-0.815846382635117,-0.46221364606702398
189,c,h001,0.018734124390816301,0.99892019809967303
196,a,h001,0.86152671429785899,-0.49016974595450902
196,b,h001,-0.82359367584595899,-0.46491927231086
196,c,h001,0.019095142124895399,1.0032874266626499
197,a,h001,0.86164302032706197,-0.49038354653489202
197,b,h001,-0.82382992276362699,-0.46527290063790899
197,c,h001,0.018162810614570001,0.99991155100102502
2,a,h001,0.89489335561190197,-0.53654048252477804
2,b,h001,-0.91196286323704601,-0.50214574466280604
2,c,h001,0.013468099914811099,1.0442818214509799
211,a,h001,0.85748316705688399,-0.48528674957114298
211,b,h001,-0.81576362302798899,-0.46217366240157598
211,c,h001,0.018784776563764299,0.99882939285969996
212,a,h001,0.85792500831596197,-0.486005712740605
212,b,h001,-0.81534192038183595,-0.462284590014928
212,c,h001,0.0191560348743978,0.99766544832035997
215,a,h001,0.84991970381265003,-0.47777221624057697
215,b,h001,-0.80340246753426803,-0.454780025426191
215,c,h001,0.0194527637029266,0.992588807182755
216,a,h001,0.86004377945279498,-0.48877642171597602
216,b,h001,-0.82361324789692103,-0.46489789138703702
216,c,h001,0.019075570073934199,1.00330880758647
224,a,h001,0.84948017373898599,-0.47733713433822
224,b,h001,-0.80270391135344099,-0.45436305813773697
224,c,h001,0.0194941090581017,0.99223235575582303
23,a,h001,0.88355648892094696,-0.52103782318389802
23,b,h001,-0.88624784309118199,-0.49034466426213802
23,c,h001,0.0145484203088247,1.0333389737034999
233,a,h001,0.86163818101747003,-0.49014524443344798
233,b,h001,-0.82142139893637101,-0.46426555948812598
233,c,h001,0.019206608844507402,1.00331192818371
246,a,h001,0.85804427665696603,-0.48574458622962102
246,b,h001,-0.81244163625830801,-0.461227851138304
246,c,h001,0.019157264415175901,0.99829327952310498
247,a,h001,0.84856206675381096,-0.47642831886093701
247,b,h001,-0.80124474087209396,-0.45349208114877199
247,c,h001,0.019580472794431501,0.99148778657944503
25,a,h001,0.88310488405075205,-0.52042027367483301
25,b,h001,-0.88522348348180602,-0.48987456740664798
25,c,h001,0.0145914549465786,1.03290306460522
253,a,h001,0.857915798393725,-0.48603196105996899
253,b,h001,-0.81535113030413497,-0.46231083833427999
253,c,h001,0.018649931440351802,0.99577943757437604
263,a,h001,0.84732647936655303,-0.47518751162010398
263,b,h001,-0.79909502281627598,-0.45227028543147002
263,c,h001,0.0197425481392931,0.99037048499014801
268,a,h001,0.85805737756720601,-0.48574190724375499
268,b,h001,-0.81153871758683105,-0.460971149321666
268,c,h001,0.019170365325416602,0.99829595850897102
27,a,h001,0.88212423018889796,-0.51946875319655805
27,b,h001,-0.88523639405652599,-0.489860000430763
27,c,h001,0.014578544371877,1.0329176315811099
271,a,h001,0.84732226778556896,-0.47519938299897102
271,b,h001,-0.79909923439724795,-0.45228215681033002
271,c,h001,0.019510418350843599,0.98951725132185198
28,a,h001,0.87860125626211105,-0.51376246664441305
28,b,h001,-0.87191945808345495,-0.48449929597286301
28,c,h001,0.0155982633592443,1.02692495960811
280,a,h001,0.84587706015472497,-0.47347428604081199
280,b,h001,-0.79639239806827999,-0.45058037729953399
280,c,h001,0.020027575326152,0.98944210725028203
29,a,h001,0.88606628795443199,-0.52446986137318696
29,b,h001,-0.89194073288758402,-0.49295723270729203
29,c,h001,0.0143092548361596,1.0357615433119201
296,a,h001,0.84497401363813796,-0.47255741767499898
296,b,h001,-0.795868483665228,-0.45002801770920398
296,c,h001,0.019820599907923901,0.989290097430777
297,a,h001,0.84556379869134302,-0.47278110615157198
297,b,h001,-0.79437197074739396,-0.44966896758434499
297,c,h001,0.020476401632564499,0.98872332537084595
303,a,h001,0.843114561745827,-0.47066950538421598
